_ID,_Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,_Strada1,_DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,_NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,_Longitudine,_Latitudine,_CONFERMATO,__prefix,_Strada02,_Strada2,_Chilometrica
2571769,20,2015-11-07T23:10:00,Strada Urbana,all'intersezione con,VIA COLA DI RIENZO,,Veicolo in marcia contro ostacolo fisso,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,12.46778,41.9086,False,z,VIA CICERONE,VIA CICERONE,
2572978,16,2015-11-08T00:00:00,Strada Urbana,all'intersezione con,PIAZZA S. GIOVANNI DI DIO,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,2,12.44703,41.87547,True,z,VIA FEDERICO OZANAM,VIA FEDERICO OZANAM,
2573099,2,2015-11-08T00:30:00,Strada Urbana,da specificare,VIALE DEL MURO TORTO,in prossimitíæ del civico 5,Veicolo in marcia contro veicoli in sosta,Pendenza,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,12.48575,41.90865,True,z,,,
2573040,17,2015-11-08T00:45:00,Strada Urbana,all'intersezione semaforizzata con,VIA GREGORIO VII,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione semaforizzata,Pií_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,,,False,z,VIA S. DAMASO,VIA S. DAMASO,
2575825,1,2015-11-08T01:10:00,Strada Urbana,all'intersezione semaforizzata con,VIA NAPOLEONE III,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,12.50179,41.897,True,z,VIA GIOBERTI,VIA GIOBERTI,
2572740,19,2015-11-08T01:15:00,Strada Urbana,in prossimitíæ,VIA DI BOCCEA,,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,1,0,0,2,12.4018,41.90936,True,z,del civico n.,,472
2572988,13,2015-11-08T01:20:00,Strada Urbana,in prossimitíæ,VIALE DEI ROMAGNOLI,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Insufficiente,Inesistente,0,1,0,2,12.3494,41.7793,False,z,del civico n.,,1265
2571806,1,2015-11-08T02:00:00,Strada Urbana,all'intersezione con,VIALE DEL MONTE OPPIO,,Veicolo in marcia contro veicoli in sosta,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,12.49279,41.89189,True,z,VIA EQUIZIA,VIA EQUIZIA,
2571741,20,2015-11-08T02:50:00,Strada Urbana,all'intersezione con,VIA ANGELO EMO,,Scontro frontale-laterale SX fra veicoli in marcia,Intersezione non regolata-non segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,2,0,0,2,,,False,z,VIA DOMENICO MILLELIRE,VIA DOMENICO MILLELIRE,
2572623,5,2015-11-08T03:00:00,Strada Urbana,in prossimitíæ,VIA LUIGI VITTORIO BERTARELLI,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Temporanea di cantiere,Sereno,Scarso,Buona,Sufficiente,0,0,0,0,12.53486,41.90794,True,z,del civico n.,,3
2572767,16,2015-11-08T03:10:00,Strada Urbana,in prossimitíæ,VIALE DEI COLLI PORTUENSI,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,12.44393,41.86743,True,z,del civico n.,,275
2573731,12,2015-11-08T03:30:00,Strada Urbana,in prossimitíæ,VIALE PARCO DE' MEDICI,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,12.41355,41.81846,True,z,del civico n.,,85
2572629,5,2015-11-08T03:40:00,Strada Urbana,in prossimitíæ,VIA TINO BUAZZELLI,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,12.56852,41.9441,True,z,del civico n.,,7
2573104,2,2015-11-08T06:30:00,Strada Urbana,in prossimitíæ,VIA SALARIA,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,0,12.50926,41.93347,False,z,del civico n.,,460
2572570,15,2015-11-08T06:35:00,Strada Urbana,da specificare,VIADOTTO DELLA MAGLIANA,fronte Via del Cappellaccio dir Fiumicino,Veicolo in marcia contro ostacolo fisso,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,12.46221,41.84062,True,z,,,
2572885,19,2015-11-08T07:40:00,Strada Urbana,in prossimitíæ,VIA DEI MONTI DI PRIMAVALLE,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,0,12.41293,41.9102,True,z,del civico n.,,113
2574516,18,2015-11-08T09:50:00,Strada Urbana,all'intersezione con,VIA DI BOCCEA,,Scontro frontale-laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,5,0,0,1,12.39188,41.91186,False,z,VIA DI PANTAN MONASTERO,VIA DI PANTAN MONASTERO,
2572341,9,2015-11-08T10:00:00,Strada Urbana,all'intersezione con,VIA APPIA NUOVA,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.52602,41.87209,True,z,VIA CARLO DENINA,VIA CARLO DENINA,
2572774,4,2015-11-08T10:20:00,Strada Urbana,da specificare,VIA DELLE VIGNE NUOVE,in corrisp. F.lli Lumiere,Veicolo in marcia contro veicoli fermi,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.53579,41.95549,True,z,,,
2575477,1,2015-11-08T10:30:00,Strada Urbana,in prossimitíæ,PIAZZA DI PORTA S. GIOVANNI,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,3,12.5064,41.887,True,z,del civico n.,,54
2572668,8,2015-11-08T10:30:00,Strada Urbana,in corrispondenza,VIA GAGLIANO DEL CAPO,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,12.65102,41.85439,True,z,del civico n.,,119
2572565,15,2015-11-08T10:30:00,Strada Urbana,all'intersezione con,VIA DELLA MAGLIANA,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.42401,41.83394,True,z,PIAZZA ANTONIO MEUCCI,PIAZZA ANTONIO MEUCCI,
2573747,12,2015-11-08T11:00:00,Provinciale,da specificare,VIA ARDEATINA,altezza VIA SPREGAMORE,Tamponamento Multiplo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,2,12.52822,41.80219,False,z,,,
2572011,6,2015-11-08T11:30:00,Strada Urbana,all'intersezione con,VIALE DELL'ACQUEDOTTO ALESSANDRINO,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,3,0,0,1,12.5436,41.87606,True,z,VIA CARLO DELLA ROCCA,VIA CARLO DELLA ROCCA,
2572763,12,2015-11-08T11:55:00,Comunale extraurbana,da specificare,VIA CRISTOFORO COLOMBO,laterale alt. km 13.500 circa,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,4,0,0,0,12.43125,41.79119,True,z,,,
2573138,18,2015-11-08T12:15:00,,in prossimitíæ,VIA DELLA PINETA SACCHETTI,,Tamponamento,,,,,,,,,,3,0,0,0,,,False,z,del civico n.,,53
2574387,12,2015-11-08T12:30:00,Strada Urbana,in prossimitíæ,VIA SARSINA,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.40858,41.79064,True,z,del civico n.,,158
2572558,11,2015-11-08T12:30:00,Strada Urbana,all'intersezione con,VIALE CARLO TOMMASO ODESCALCHI,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,3,12.5012,41.8574,True,z,VIA FLAVIA TIZIANA,VIA FLAVIA TIZIANA,
2572711,16,2015-11-08T12:38:00,Strada Urbana,in prossimitíæ,VIA EDOARDO JENNER,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.44489,41.8725,True,z,del civico n.,,79
2574319,16,2015-11-08T12:45:00,Strada Urbana,all'intersezione con,VIA PIETRO STERBINI,,Veicolo in marcia contro veicoli in sosta,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,12.46609,41.88058,True,z,PIAZZA IPPOLITO NIEVO,PIAZZA IPPOLITO NIEVO,
2572731,7,2015-11-08T13:00:00,Strada Urbana,all'intersezione con,VIA DELLE PALME,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,12.5669,41.8897,True,z,VIA DEI CICLAMINI,VIA DEI CICLAMINI,
2573021,13,2015-11-08T13:00:00,Strada Urbana,in corrispondenza,VIA CONONE,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Sufficiente,Ore Diurne,0,0,0,1,12.33862,41.73909,True,z,del civico n.,,63
2573228,2,2015-11-08T13:00:00,Strada Urbana,da specificare,LUNGOTEVERE ARNALDO DA BRESCIA,pross. VIA D. AZUNI,Tamponamento,Rettilineo,Pií_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,12.47261,41.9123,False,z,,,
2575161,18,2015-11-08T13:45:00,Strada Urbana,all'intersezione con,VIA DI TORRE ROSSA,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,12.42654,41.89077,True,z,VIA AURELIA ANTICA,VIA AURELIA ANTICA,
2601284,23,2015-11-08T13:50:00,Strada Urbana,in prossimitíæ,VIA DARDANELLI,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.45794,41.9174,True,z,del civico n.,,11
2572669,8,2015-11-08T14:20:00,Strada Urbana,in prossimitíæ,VIA MASSA DI SAN GIULIANO,,Scontro frontale-laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.69419,41.90406,True,z,del civico n.,,224-226
2572555,15,2015-11-08T14:20:00,Strada Urbana,da specificare,VIA PORTUENSE,sottovia Via Q. Majorana,Scontro laterale fra veicoli in marcia,Sottopasso non illuminato,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,2,12.40939,41.84342,False,z,,,
2573022,3,2015-11-08T14:45:00,,all'intersezione semaforizzata con,VIA NOMENTANA,,Scontro frontale-laterale DX fra veicoli in marcia,,,,,,,,,,1,0,0,0,,,False,z,VIA ALESSANDRO TORLONIA,VIA ALESSANDRO TORLONIA,
2574459,18,2015-11-08T15:00:00,Strada Urbana,all'intersezione con,VIA AURELIA,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione non regolata-non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,7,12.41359,41.89001,True,z,VIA DI S. MARIA MEDIATRICE,VIA DI S. MARIA MEDIATRICE,
2572569,11,2015-11-08T16:40:00,Strada Urbana,in prossimitíæ,VIA CRISTOFORO COLOMBO,,Ribaltamento senza urto contro ostacolo fisso,Rettilineo,Pií_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,2,0,0,0,12.49744,41.86583,False,z,del civico n.,,163
2574926,23,2015-11-08T18:00:00,Strada Urbana,all'intersezione semaforizzata con,CORSO VITTORIO EMANUELE II,,Tamponamento,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,3,0,0,0,12.47423,41.89655,False,z,PIAZZA DI S. ANDREA DELLA VALLE,PIAZZA DI S. ANDREA DELLA VALLE,
2572856,19,2015-11-08T18:30:00,Strada Urbana,in prossimitíæ,VIA DI CASAL DEL MARMO,,Scontro frontale-laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,12.39573,41.95059,True,z,del civico n.,,264
2573770,12,2015-11-08T18:30:00,,in prossimitíæ,VIA DI CASTEL DI LEVA,,Investimento di pedone,,,,,,,,,,1,0,0,3,,,False,z,del civico n.,,251
2572808,16,2015-11-08T18:45:00,Strada Urbana,in prossimitíæ,CIRCONVALLAZIONE GIANICOLENSE,,Tamponamento Multiplo,Rettilineo,Pií_ di due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,Sufficiente,3,0,0,4,12.45913,41.87113,False,z,del civico n.,,77
2572718,20,2015-11-08T18:45:00,Strada Urbana,da specificare,VIA SALVATORE CONTARINI,AREA PARCHEGGIO PROSSIMITA' VIA BOSELLI,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,12.46003,41.93373,True,z,,,
2572811,7,2015-11-08T18:50:00,Strada Urbana,all'intersezione con,VIA PRENESTINA,,Scontro frontale-laterale SX fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Insufficiente,1,0,0,1,12.57525,41.89495,True,z,VIALE PALMIRO TOGLIATTI,VIALE PALMIRO TOGLIATTI,
2573059,3,2015-11-08T18:55:00,Strada Urbana,in corrispondenza,VIALE DELLE PROVINCIE,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,12.52108,41.91277,True,z,del civico n.,,9
2572662,5,2015-11-08T19:30:00,Strada Urbana,all'intersezione con,VIA LUIGI GIGLIOTTI,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,1,12.59202,41.9397,True,z,VIA GIROLAMO MECHELLI,VIA GIROLAMO MECHELLI,
2572596,9,2015-11-08T19:40:00,,all'intersezione semaforizzata con,VIA SATRICO,,Scontro laterale fra veicoli in marcia,,,,,,,,,,1,0,0,2,12.50813,41.87675,False,z,VIA ACAIA,VIA ACAIA,
2572896,18,2015-11-08T19:55:00,Strada Urbana,da specificare,VIA DI BOCCEA,FRONTE CIVICO 118,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,5,12.39188,41.91186,True,z,,,
2572681,10,2015-11-08T20:15:00,Strada Urbana,in corrispondenza,VIA TUSCOLANA,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Sufficiente,1,0,0,1,12.60587,41.83452,False,z,del palo luce n.,,532-533
2572645,20,2015-11-08T20:15:00,Regionale entro l'abitato,in corrispondenza,VIA CASSIA,,Scontro frontale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,2,0,0,2,,,False,z,del civico n.,,1020
2572887,19,2015-11-08T20:25:00,Strada Urbana,in prossimitíæ,VIA DI CASAL DEL MARMO,,Scontro frontale-laterale SX fra veicoli in marcia,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,1,12.38557,41.93824,True,z,del civico n.,,588
2572677,5,2015-11-08T20:30:00,Strada Urbana,in corrispondenza,VIA SILICELLA,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,12.59847,41.86044,True,z,del civico n.,,107
2572614,10,2015-11-08T20:30:00,Strada Urbana,all'intersezione con,VIA TUSCOLANA,,Tamponamento Multiplo,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,12.56497,41.85552,True,z,LARGO APPIO CLAUDIO,LARGO APPIO CLAUDIO,
2572550,6,2015-11-08T21:10:00,Strada Urbana,all'intersezione semaforizzata con,VIALE PALMIRO TOGLIATTI,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,2,0,0,2,12.56825,41.86948,True,z,VIALE DEI ROMANISTI,VIALE DEI ROMANISTI,
2572748,10,2015-11-08T22:30:00,Strada Urbana,all'intersezione con,VIA CORNELIO LABEONE,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Sufficiente,0,0,0,5,12.55298,41.86046,True,z,VIA DEL QUADRARO,VIA DEL QUADRARO,
2573234,2,2015-11-08T22:40:00,Strada Urbana,all'intersezione con,VIA ANAPO,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione non regolata-non segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,3,12.50686,41.92613,True,z,VIA FOGLIANO,VIA FOGLIANO,
2572803,7,2015-11-08T23:00:00,Strada Urbana,in corrispondenza,VIA ALFREDO BLASI,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,12.62207,41.86721,True,z,del civico n.,,94
2574246,12,2015-11-09T00:45:00,,da specificare,VIALE DELL'OCEANO ATLANTICO,prossimitíæ PIAZZALE 25 MARZO 1957 dir. VITA FINZI,Scontro frontale-laterale DX fra veicoli in marcia,,,,,,,,,,1,0,0,1,,,False,z,,,
2572831,4,2015-11-09T01:00:00,Provinciale entro l'abitato,da specificare,VIA NOMENTANA,altezza via Fumone,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,12.55238,41.94111,True,z,,,
2572739,7,2015-11-09T03:25:00,Strada Urbana,all'intersezione con,VIA ATTILIO HORTIS,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Sufficiente,0,0,0,4,12.54816,41.89574,True,z,VIA SILVIO BENCO,VIA SILVIO BENCO,
2573224,2,2015-11-09T03:50:00,Strada Urbana,in prossimitíæ,VIA NOMENTANA,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,2,12.51286,41.91752,False,z,del civico n.,,303
2574088,11,2015-11-09T06:50:00,Strada Urbana,all'intersezione con,VIALE ERMINIO SPALLA,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.51496,41.8323,True,z,VIA DI GROTTA PERFETTA,VIA DI GROTTA PERFETTA,
2572682,9,2015-11-09T06:55:00,Strada Urbana,in corrispondenza,VIA CASILINA,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.52121,41.88856,True,z,del civico n.,,69
2574526,4,2015-11-09T07:25:00,,da specificare,VIA SALARIA,prossimitíæ sottopassaggio mctc direzione Roma,Tamponamento,,,,,,,,,,0,0,0,2,12.5047,41.97412,False,z,,,
2573438,13,2015-11-09T07:50:00,,da specificare,VIA DELLA STAZIONE VECCHIA,altezza fermata bus 76481,Investimento di pedone,,,,,,,,,,0,0,0,2,,,False,z,,,
2574135,5,2015-11-09T07:50:00,Strada Urbana,all'intersezione con,VIA DI PIETRALATA,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,12.54686,41.92144,True,z,VIA DELLE MESSI D'ORO,VIA DELLE MESSI D'ORO,
2574268,19,2015-11-09T08:10:00,Strada Urbana,in corrispondenza,VIALE ESPERIA SPERANI,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,3,12.39961,41.96411,True,z,del civico n.,,140
2576180,1,2015-11-09T08:15:00,Strada Urbana,in prossimitíæ,PIAZZA RONDANINI,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (pioggia),In cubetti di porfido,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,12.47608,41.89995,True,z,del civico n.,,30
2573555,6,2015-11-09T08:20:00,Strada Urbana,in corrispondenza,VIA DI ACQUA BULLICANTE,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,1,12.5431,41.88176,True,z,del civico n.,,49
2572904,10,2015-11-09T08:30:00,Strada Urbana,da specificare,VIA TUSCOLANA,ingresso parcheggio capolinea Atac,Scontro laterale fra veicoli in marcia,Curva senza visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,12.58468,41.8431,True,z,,,
2574250,16,2015-11-09T08:30:00,Strada Urbana,da specificare,VIALE ISACCO NEWTON,IN PROSSIMITA' VIA TORNIELLI ,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.44279,41.84792,True,z,,,
2574075,7,2015-11-09T08:30:00,Strada Urbana,da specificare,VIA WALTER TOBAGI,altezza palo luce 46 - prossimitíæ via Lanari,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.59577,41.88106,True,z,,,
