ID,Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,Strada02,Strada1,Strada2,Chilometrica,DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,Longitudine,Latitudine,CONFERMATO
2661425,11,19/01/2016 19:50:00,Strada Urbana,in corrispondenza,del civico n.,VIALE GUGLIELMO MASSAIA,,10,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,1,0,2,"1,249,108","4,186,575",False
2661220,8,19/01/2016 20:00:00,Statale entro l'abitato,in prossimit•À_,del civico n.,VIA CASILINA,,1750,,Tamponamento Multiplo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,3,"1,267,898","4,186,317",True
2663021,1,19/01/2016 20:10:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DOMENICO FONTANA,,44,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,2,,,False
2662986,1,19/01/2016 20:30:00,Strada Urbana,in prossimit•À_,del civico n.,VIA LEONIDA BISSOLATI,,2,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,1,"1,249,062","4,190,603",True
2662024,1,19/01/2016 22:02:00,Strada Urbana,in corrispondenza,del civico n.,PIAZZALE OSTIENSE,,10A,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,"1,248,123","4,187,567",False
2661144,17,19/01/2016 22:50:00,Strada Urbana,da specificare,,LUNGOTEVERE MARESCIALLO CADORNA,,,all'altezza di Via Morra di Lavriano,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,5,"1,245,811","4,192,785",False
2661074,7,19/01/2016 23:50:00,Strada Urbana,da specificare,,VIALE PALMIRO TOGLIATTI,,,all'altezza di via delle Robinie,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,2,"1,257,325","418,819",False
2661510,19,20/01/2016 00:10:00,Strada Urbana,all'intersezione con,VIA BELLAGIO,VIA FLAMINIA,VIA BELLAGIO,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,1,0,0,1,"124,718","4,194,188",False
2662866,18,20/01/2016 01:00:00,Strada Urbana,da specificare,,GALLERIA GIOVANNI XXIII,,,direzione   Via Tor di Quinto,Fuoriuscita dalla sede stradale,Galleria illuminata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,"1,244,177","4,194,068",False
2661221,8,20/01/2016 01:50:00,Strada Urbana,all'intersezione semaforizzata con,VIA ANNIA REGILLA,CIRCONVALLAZIONE APPIA,VIA ANNIA REGILLA,,,Tamponamento,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,255,139","41,844",True
2663114,16,20/01/2016 07:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA DI BRAVA,,99,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,237,953","4,187,656",True
2663288,18,20/01/2016 07:20:00,Strada Urbana,all'intersezione semaforizzata con,PIAZZA DI VILLA CARPEGNA,CIRCONVALLAZIONE AURELIA,PIAZZA DI VILLA CARPEGNA,,,Veicolo in marcia contro veicolo arresto,Intersezione semaforizzata,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,0,"1,242,886","4,189,591",True
2661559,7,20/01/2016 07:30:00,Strada Urbana,all'intersezione con,VIA DELLE PALME,VIA DELLE BETULLE,VIA DELLE PALME,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,256,327","4,188,896",True
2661944,1,20/01/2016 07:55:00,Strada Urbana,in corrispondenza,del civico n.,VIA SOLFERINO,,20,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,,,False
2662872,12,20/01/2016 08:15:00,Strada Urbana,da specificare,,VIALE DEI CADUTI NELLA GUERRA DI LIBERAZIONE,,,prox civ 12 alt Eroi della Difesa di Roma,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,"1,244,526","4,178,748",True
2662737,17,20/01/2016 08:15:00,Strada Urbana,all'intersezione con,VIALE GIULIO CESARE,VIA LEPANTO,VIALE GIULIO CESARE,,,Investimento di pedone,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,246,604","4,191,152",False
2664806,23,20/01/2016 08:30:00,,da specificare,,VIA DI MEZZOCAMMINO,,,altezza rampa di immissione,Tamponamento,,,,,,,,,,0,0,0,2,"1,241,732","4,179,924",False
2662828,17,20/01/2016 08:45:00,Strada Urbana,in corrispondenza,del civico n.,VIA CANDIA,,135b,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,244,996","4,190,739",False
2662940,12,20/01/2016 08:50:00,Strada Urbana,in corrispondenza,del palo luce n.,VIA DI MEZZOCAMMINO,,9,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,0,"1,243,536","4,178,812",False
2662604,8,20/01/2016 08:50:00,Strada Urbana,in prossimit•À_,del palo luce n.,VIA DEL PONTE DI NONA,,39,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,265,966","4,190,273",True
2662567,11,20/01/2016 08:55:00,Strada Urbana,da specificare,,VIALE ERMINIO SPALLA,,,prossimit•À_ VIA POZZO,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,"1,250,351","4,183,222",True
2661900,13,20/01/2016 09:00:00,Strada Urbana,da specificare,,VIA DELLE ANTILLE,,,altezza Via delle Baleari,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,228,054","4,173,774",False
2662619,11,20/01/2016 09:00:00,Strada Urbana,all'intersezione semaforizzata con,VIA OSTIENSE,CIRCONVALLAZIONE OSTIENSE,VIA OSTIENSE,,,Investimento di pedone,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,247,969","4,186,773",True
2661343,10,20/01/2016 09:10:00,Statale entro l'abitato,all'intersezione con,VIA AL QUARTO MIGLIO,VIA APPIA NUOVA,VIA AL QUARTO MIGLIO,,,Infortunio per caduta del veicolo,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,"1,255,154","4,184,475",False
2662852,17,20/01/2016 09:30:00,Strada Urbana,all'intersezione con,VIA PREVESA,PIAZZA DEI PRATI DEGLI STROZZI,VIA PREVESA,,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"1,245,633","4,191,469",True
2661248,6,20/01/2016 09:30:00,Strada Urbana,in corrispondenza,del civico n.,VIA GABRIO SERBELLONI,,2,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,254,128","4,188,042",True
2662038,9,20/01/2016 10:00:00,Strada Urbana,all'intersezione con,VIA CARLO DENINA,VIA APPIA NUOVA,VIA CARLO DENINA,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,252,601","418,721",False
2662612,8,20/01/2016 10:30:00,Strada Urbana,all'intersezione con,VIA DI ROCCA CENCIA,VIA MANDANICI,VIA DI ROCCA CENCIA,,,Veicolo in marcia contro ostacolo accidentale,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,268,286","4,186,856",True
2661580,7,20/01/2016 10:45:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DEI PLATANI,,163,,Infortunio per sola frenata improvvisa,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,"1,257,034","4,188,096",True
2662607,8,20/01/2016 11:00:00,Provinciale entro l'abitato,in prossimit•À_,del palo luce n.,VIA PRENESTINA,,471,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"126,069","4,189,378",True
2661545,10,20/01/2016 11:00:00,Strada Urbana,in corrispondenza,del civico n.,VIA DI TORRE MORENA,,67/c,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,260,828","4,181,468",True
2662738,18,20/01/2016 11:30:00,Strada Urbana,in corrispondenza,del civico n.,VIA DI BOCCEA,,735,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,236,845","4,192,294",True
2661875,13,20/01/2016 11:45:00,Strada Urbana,da specificare,,VIADOTTO ATTICO TABACCHI,,,altezza immissione rotatoria,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,228,236","4,173,735",True
2661644,20,20/01/2016 12:05:00,Strada Urbana,in prossimit•À_,del civico n.,VIA BRACCIANENSE,,54,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,1,"1,236,954","4,201,136",True
2662571,8,20/01/2016 12:10:00,Strada Urbana,all'intersezione con,VIALE DELLA SORBONA,VIA COLUMBIA,VIALE DELLA SORBONA,,,Scontro laterale fra veicoli in marcia,Intersezione non regolata/non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,3,"1,261,876","4,185,263",True
2662973,3,20/01/2016 12:20:00,Strada Urbana,all'intersezione con,LARGO ETTORE MARCHIAFAVA,VIALE IPPOCRATE,LARGO ETTORE MARCHIAFAVA,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,4,"1,251,748","41,907",False
2663016,12,20/01/2016 12:20:00,Strada Urbana,all'intersezione con,VIALE DEGLI EROI DI RODI,VIA PONTINA,VIALE DEGLI EROI DI RODI,,,Tamponamento,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,2,0,0,1,,,False
2662155,15,20/01/2016 12:35:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DEL TRULLO,,245,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,243,638","4,184,483",True
2662663,20,20/01/2016 12:40:00,Strada Urbana,in prossimit•À_,del civico n.,LARGO MARESCIALLO DIAZ,,10,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,246,466","4,193,645",True
2662693,20,20/01/2016 13:25:00,Strada Urbana,in corrispondenza,del civico n.,CORSO DI FRANCIA,,155,,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,,,False
2661926,13,20/01/2016 13:30:00,Strada Urbana,all'intersezione con,VIA MONGIANA,VIA SARACENA,VIA MONGIANA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Ore Diurne,0,0,0,2,"1,237,626","4,179,495",True
2662584,8,20/01/2016 13:40:00,Strada Urbana,in prossimit•À_,del civico n.,VIA ENRICO DELL'ACQUA,,12,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,4,"1,264,889","4,186,671",True
2662685,5,20/01/2016 13:50:00,Strada Urbana,in prossimit•À_,del civico n.,VIA DI TOR CERVARA,,134,,Scontro frontale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,3,0,0,2,"1,258,841","4,192,215",False
2661913,2,20/01/2016 13:50:00,Strada Urbana,in corrispondenza,del civico n.,VIALE PARIOLI,,77,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,"1,248,595","4,192,679",False
2663185,1,20/01/2016 14:10:00,Strada Urbana,in prossimit•À_,del palo luce n.,LUNGOTEVERE DEI PIERLEONI,,5,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,,,False
2663047,16,20/01/2016 14:30:00,Strada Urbana,da specificare,,VIALE DEI COLLI PORTUENSI,,,FRONTE VIA CRIVELLI,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,5,"1,244,365","418,682",True
2676191,15,20/01/2016 14:30:00,Strada Urbana,all'intersezione con,VIA SILVESTRO GHERARDI,LUNGOTEVERE DI PIETRA PAPA,VIA SILVESTRO GHERARDI,,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,2,"1,247,394","4,186,264",True
2662580,8,20/01/2016 14:55:00,Strada Urbana,in prossimit•À_,del civico n.,VIA MODOLO,,90,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,"1,268,586","4,188,941",False
2663708,2,20/01/2016 15:00:00,Strada Urbana,da specificare,,VIA VIRGINIO VESPIGNANI,,,altezza P.ZZA MELOZZO DA FORLI',Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,246,355","4,192,459",True
2662117,7,20/01/2016 15:00:00,Strada Urbana,all'intersezione semaforizzata con,VIA DEGLI ARMENTI,VIA COLLATINA,VIA DEGLI ARMENTI,,,Tamponamento Multiplo,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,"1,258,551","4,190,346",True
2662761,19,20/01/2016 15:10:00,Strada Urbana,all'intersezione con,VIA FEDERICO BORROMEO,PIAZZA CLEMENTE XI,VIA FEDERICO BORROMEO,,,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,"1,241,467","4,191,417",True
2662802,19,20/01/2016 15:10:00,Strada Urbana,all'intersezione con,VIA CELLARENGO,VIA CASALNOCETO,VIA CELLARENGO,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,2,"123,181","41,949",True
2662814,19,20/01/2016 15:30:00,Strada Urbana,all'intersezione con,VIA MEZZENILE,VIA DELLA STORTA,VIA MEZZENILE,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,"123,515","41,931",True
2662913,17,20/01/2016 15:30:00,Strada Urbana,in prossimit•À_,del civico n.,VIA GERMANICO,,158,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,2,"1,246,006","4,190,842",True
2662947,17,20/01/2016 15:45:00,Strada Urbana,all'intersezione con,VIA ACHILLE PAPA,VIA MONTE ZEBIO,VIA ACHILLE PAPA,,,Veicolo in marcia contro veicolo in sosta,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,"1,246,581","4,191,936",True
2662822,19,20/01/2016 15:50:00,Strada Urbana,in corrispondenza,della chilometrica,GALLERIA GIOVANNI XXIII,,2.1,,Veicolo in marcia contro ostacolo fisso,Galleria illuminata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,1,"1,244,462","4,194,111",True
2663123,1,20/01/2016 16:10:00,Strada Urbana,in prossimit•À_,del civico n.,VIA PRINCIPE EUGENIO,,106,,Infortunio per sola frenata improvvisa,Rettilineo,Una carreggiata a doppio senso,Bagnato (umidit•À_ in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,0,,,False
2662004,6,20/01/2016 16:25:00,Strada Urbana,all'intersezione semaforizzata con,VIA PRENESTINA,LARGO PRENESTE,VIA PRENESTINA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,2,"1,254,198","418,926",True
2662796,18,20/01/2016 16:45:00,Strada Urbana,in corrispondenza,del civico n.,VIA BALDO DEGLI UBALDI,,294,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,"1,243,891","4,190,128",True
2662649,11,20/01/2016 16:50:00,Strada Urbana,all'intersezione con,VIA DEL COMMERCIO,VIA DEL PORTO FLUVIALE,VIA DEL COMMERCIO,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,2,"1,247,513","4,187,232",True
2662928,2,20/01/2016 17:00:00,Strada Urbana,all'intersezione con,PIAZZA REGINA MARGHERITA,VIA ALESSANDRIA,PIAZZA REGINA MARGHERITA,,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,1,0,0,1,"1,250,407","4,191,289",False
2663273,16,20/01/2016 17:20:00,Strada Urbana,in prossimit•À_,del civico n.,VIA GIACINTO CARINI,,10,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,3,"1,246,061","4,188,741",True
2663159,1,20/01/2016 17:40:00,Strada Urbana,in corrispondenza,del civico n.,LARGO DI S. SUSANNA,,94,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"1,249,358","4,190,473",True
2662681,5,20/01/2016 18:00:00,Strada Urbana,da specificare,,VIA TIBURTINA,,,in prossimit•À_ del G.R.A. direzione Roma centro,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,2,"1,260,121","4,193,339",True
2662903,13,20/01/2016 18:00:00,Strada Urbana,all'intersezione con,VIA ADOLFO COZZA,VIA DELLE SIRENE,VIA ADOLFO COZZA,,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,7,"1,227,083","4,173,295",True
2662602,8,20/01/2016 18:15:00,Strada Urbana,all'intersezione con,VIALE OXFORD,VIALE DUILIO CAMBELLOTTI,VIALE OXFORD,,,Veicolo in marcia contro ostacolo accidentale,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,"1,262,691","4,186,582",True
2663215,16,20/01/2016 18:30:00,Strada Urbana,all'intersezione con,VIA DEI BEVILACQUA,VIA DEGLI ALDOBRANDESCHI,VIA DEI BEVILACQUA,,,Veicolo in marcia contro ostacolo fisso,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,Insufficiente,0,0,0,2,"1,239,919","4,187,942",True
2662982,3,20/01/2016 18:40:00,Strada Urbana,in prossimit•À_,del civico n.,VIA RODOLFO LANCIANI,,78,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,"1,252,495","4,192,103",True
2662538,10,20/01/2016 19:10:00,Strada Urbana,all'intersezione semaforizzata con,VIA QUINTO PUBLICIO,VIALE PALMIRO TOGLIATTI,VIA QUINTO PUBLICIO,,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,4,"1,257,108","4,185,612",True
2663102,4,20/01/2016 19:20:00,Strada Urbana,all'intersezione semaforizzata con,VIA VAL BREMBANA,VIA NOMENTANA,VIA VAL BREMBANA,,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Pi•À_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Sufficiente,Sufficiente,1,0,0,1,"1,252,714","419,306",False
2662773,19,20/01/2016 19:20:00,Strada Urbana,all'intersezione con,VIA LA NEBBIA,VIA DELLA PINETA SACCHETTI,VIA LA NEBBIA,,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Intenso,Buona,Sufficiente,0,0,0,2,"1,242,428","419,229",True
