_IDProtocollo,_IDVeicolo,_Progressivo,_TipoPersona,_AnnoNascita,_Sesso,_TipoLesione,_Deceduto,_CinturaCascoUtilizzato,_DecedutoDopo,__prefix,_Airbag
2627823,1019100,1,Conducente,1978,M,Ricoverato,False,,NON DECEDUTO,z,
2627869,1019130,2,Conducente,1970,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2627876,1019118,2,Conducente,1944,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627876,1019118,2,Passeggero,1944,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2627900,1019136,2,Conducente,1972,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2627909,1019160,1,Conducente,1981,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627909,1019179,2,Conducente,1942,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627915,1019143,1,Conducente,1959,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627925,1019155,2,Passeggero,1964,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627925,1019155,2,Conducente,1976,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627935,1019167,1,Conducente,1954,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2627976,1019177,2,Conducente,1969,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2628019,1019198,1,Conducente,1983,F,Ricoverato,False,,NON DECEDUTO,z,
2628023,1019211,2,Conducente,1953,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2628054,1019223,2,Conducente,1986,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2628088,1019219,1,Conducente,1966,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2628096,1019225,1,Conducente,1954,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2628156,1020602,1,Passeggero,1975,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2628226,1019269,2,Conducente,1990,M,Ricoverato,False,,NON DECEDUTO,z,
2628456,1019326,2,Conducente,1987,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2628484,1019344,2,Conducente,1975,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2628566,1019351,1,Conducente,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2628586,1019361,2,Conducente,1953,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2628670,1019380,1,Conducente,1979,M,Rimandato,False,,NON DECEDUTO,z,
2628698,1019382,1,Conducente,1963,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2628700,1019391,2,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2628700,1019391,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2628703,1019406,2,Conducente,1995,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2628710,1019396,1,Conducente,1961,M,Rimandato,False,,NON DECEDUTO,z,
2628718,1019401,1,Conducente,1976,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2628727,1019408,2,Conducente,1998,M,Rimandato,False,,NON DECEDUTO,z,
2628739,1019407,1,Passeggero,1977,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629002,1019473,1,Conducente,1968,M,Rimandato,False,,NON DECEDUTO,z,
2629011,1019749,1,Conducente,1975,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2629016,1019588,1,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2629071,1019479,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2629090,1019482,1,Conducente,1961,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2629107,1019495,2,Conducente,1970,M,Rimandato,False,,NON DECEDUTO,z,
2629131,1019510,2,Conducente,1960,F,Rimandato,False,,NON DECEDUTO,z,
2629139,1019512,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2629162,1019525,2,Conducente,1941,M,Rimandato,False,,NON DECEDUTO,z,
2629198,1019537,2,Conducente,1993,M,Rimandato,False,,NON DECEDUTO,z,
2629224,1019543,1,Conducente,1996,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2629239,1019591,2,Conducente,1982,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629268,1019553,1,Passeggero,2007,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2629268,1019553,1,Conducente,1974,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2629285,1019567,2,Conducente,1961,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2629364,1019589,2,Conducente,1971,M,Rimandato,False,Esente,NON DECEDUTO,z,
2629495,1019609,1,Conducente,1978,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2629498,1019623,1,Conducente,1997,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2629505,1019622,2,Conducente,1995,M,Rimandato,False,,NON DECEDUTO,z,
2629505,1019622,2,Passeggero,1986,M,Rimandato,False,,NON DECEDUTO,z,
2629541,1019634,1,Conducente,1952,M,Rimandato,False,,NON DECEDUTO,z,
2629541,1019636,2,Conducente,1952,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2629654,1019677,2,Conducente,1969,M,Rimandato,False,,NON DECEDUTO,z,
2629725,1019708,1,Conducente,1975,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2629782,1019710,2,Conducente,1955,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2629795,1019713,3,Conducente,1958,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629795,1019769,5,Conducente,1991,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629795,1019773,6,Conducente,1975,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,Esploso
2629821,1019716,1,Conducente,1951,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2629838,1019726,2,Conducente,1960,M,Rimandato,False,,NON DECEDUTO,z,
2629846,1019727,1,Conducente,1977,M,Rimandato,False,,NON DECEDUTO,z,
2629846,1019729,2,Conducente,1962,M,Rimandato,False,,NON DECEDUTO,z,
2629869,1019737,2,Passeggero,2001,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629869,1019737,2,Conducente,1971,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2629873,1019752,2,Passeggero,1997,M,Rimandato,False,,NON DECEDUTO,z,
2629880,1019780,2,Conducente,1967,M,Rimandato,False,,NON DECEDUTO,z,
2629915,1019756,1,Conducente,1959,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2629967,1019774,1,Conducente,1996,M,Rimandato,False,,NON DECEDUTO,z,
2630005,1019795,2,Conducente,1961,M,Rimandato,False,,NON DECEDUTO,z,
2630176,1019843,1,Passeggero,1978,F,Rimandato,False,,NON DECEDUTO,z,
2630176,1019843,1,Passeggero,2013,M,Rimandato,False,,NON DECEDUTO,z,
2630198,1019856,1,Passeggero,1995,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2630198,1019856,1,Conducente,1993,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2630274,1019893,1,Conducente,1968,M,Rimandato,False,,NON DECEDUTO,z,
2630531,1020060,1,Conducente,1952,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2630531,1020106,2,Conducente,1996,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2630538,1020335,2,Conducente,1970,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2630615,1019987,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2630673,1020001,2,Passeggero,1956,F,Rimandato,False,,NON DECEDUTO,z,
2630674,1020005,1,Conducente,1977,M,Rimandato,False,,NON DECEDUTO,z,
2630675,1019998,1,Conducente,1956,M,Rimandato,False,,NON DECEDUTO,z,
2630692,1020015,1,Conducente,1977,M,Rimandato,False,,NON DECEDUTO,z,
2630693,1020011,2,Conducente,1995,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2630693,1020011,2,Passeggero,1989,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2630712,1020014,1,Conducente,1987,M,Rimandato,False,,NON DECEDUTO,z,
2630742,1020017,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2630746,1020023,1,Conducente,1996,M,Rimandato,False,,NON DECEDUTO,z,
2630762,1020030,1,Conducente,1981,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2630762,1020032,2,Conducente,1968,M,Ricoverato,False,Non accertato,NON DECEDUTO,z,
2630776,1020043,2,Conducente,1983,M,Rimandato,False,,NON DECEDUTO,z,
2630803,1020053,1,Conducente,0,M,Ricoverato,False,,NON DECEDUTO,z,
2630840,1020087,2,Conducente,1994,M,Rimandato,False,,NON DECEDUTO,z,
2630881,1020086,2,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2630881,1020086,2,Conducente,1993,M,Rimandato,False,,NON DECEDUTO,z,
2630955,1020200,1,Conducente,1974,M,Rimandato,False,,NON DECEDUTO,z,
2630960,1020234,2,Conducente,1960,M,Ricoverato,False,,NON DECEDUTO,z,
2631024,1020125,2,Conducente,1989,F,Rimandato,False,,NON DECEDUTO,z,
2631121,1020165,2,Conducente,0,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2631211,1020187,1,Conducente,1981,M,Rimandato,False,,NON DECEDUTO,z,
2631226,1020194,1,Passeggero,1979,F,Rimandato,False,,NON DECEDUTO,z,
2631238,1020197,1,Conducente,1973,M,Rimandato,False,,NON DECEDUTO,z,
2631261,1020479,2,Conducente,1982,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2631319,1020219,1,Passeggero,2007,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2631319,1020219,1,Conducente,1985,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2631321,1020220,2,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2631351,1020228,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2631407,1020248,1,Conducente,1981,M,Rimandato,False,,NON DECEDUTO,z,
2631407,1020248,1,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2631424,1020255,2,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2631479,1020263,1,Passeggero,0,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2631479,1020264,2,Conducente,1990,M,Rimandato,False,,NON DECEDUTO,z,
2631490,1020271,1,Conducente,1976,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2631518,1020283,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2631582,1020309,2,Conducente,1978,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2631850,1020384,2,Conducente,1989,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2631907,1020388,2,Conducente,1965,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2631957,1020392,1,Conducente,1968,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2631975,1020500,1,Conducente,1961,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2631982,1020395,1,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2631986,1020397,2,Conducente,1983,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632007,1020411,2,Conducente,1988,M,Rimandato,False,,NON DECEDUTO,z,
2632010,1020409,2,Conducente,1983,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632013,1020483,1,Conducente,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632013,1020483,1,Passeggero,1997,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632016,1020404,1,Conducente,1994,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632035,1020406,1,Conducente,1975,F,Rimandato,False,,NON DECEDUTO,z,
2632035,1020406,1,Passeggero,2009,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2632055,1020421,1,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2632061,1020427,2,Conducente,1983,M,Rimandato,False,,NON DECEDUTO,z,
2632063,1020440,2,Conducente,1974,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2632064,1020429,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2632095,1020438,1,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2632116,1020452,1,Conducente,1994,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2632116,1020452,1,Passeggero,1999,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2632116,1020452,1,Passeggero,0,M,Ricoverato,False,,NON DECEDUTO,z,
2632116,1020452,1,Passeggero,1967,F,Prognosi riservata,False,Non utilizzato,NON DECEDUTO,z,Inesistente
2632116,1020476,2,Conducente,1970,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2632216,1020494,2,Conducente,1996,F,Rimandato,False,,NON DECEDUTO,z,
2632217,1020493,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2632235,1020503,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2632235,1020503,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2632243,1020512,1,Conducente,1969,M,Rimandato,False,,NON DECEDUTO,z,
2632266,1020522,1,Conducente,1958,M,Ricoverato,False,,NON DECEDUTO,z,
2632284,1020526,1,Conducente,1969,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2632300,1020530,1,Conducente,0,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2632401,1020575,2,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2632442,1020593,1,Passeggero,0,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2632480,1020595,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2632540,1020614,2,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2632540,1020614,2,Passeggero,0,M,Rimandato,False,,NON DECEDUTO,z,
2632581,1020628,2,Conducente,1948,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2632608,1021352,2,Conducente,1964,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2632637,1020642,2,Conducente,1958,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2632658,1020651,1,Passeggero,1964,F,Ricoverato,False,Utilizzato,NON DECEDUTO,z,Esploso
2632678,1020660,1,Conducente,1995,M,Rimandato,False,,NON DECEDUTO,z,
2632981,1020713,1,Conducente,0,M,Ricoverato,False,,NON DECEDUTO,z,
2633004,1020727,2,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2633028,1020736,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2633504,1020811,3,Conducente,1965,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2633525,1020816,1,Conducente,1996,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2633525,1020818,2,Passeggero,1998,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2633525,1020818,2,Conducente,1998,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2633637,1020829,2,Conducente,1968,M,Prognosi riservata,False,Non accertato,NON DECEDUTO,z,
2633813,1020857,1,Conducente,1958,M,Rimandato,False,,NON DECEDUTO,z,
2633832,1020862,2,Conducente,0,M,Prognosi riservata,False,,NON DECEDUTO,z,
2634232,1020955,1,Conducente,1982,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2634328,1020970,2,Conducente,1976,M,Rimandato,False,Esente,NON DECEDUTO,z,
2634888,1021054,1,Conducente,1976,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2634910,1021339,1,Passeggero,2007,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2634910,1021339,1,Conducente,1972,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2634910,1021339,1,Passeggero,2002,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2634910,1021342,2,Conducente,1989,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2634914,1021062,2,Conducente,1972,M,Rimandato,False,Esente,NON DECEDUTO,z,
2634925,1021063,1,Conducente,1969,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2634959,1021078,1,Conducente,1987,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2634962,1021077,1,Conducente,0,F,Rimandato,False,,NON DECEDUTO,z,
2634962,1021081,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2634974,1021092,1,Conducente,1989,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2634983,1021100,2,Conducente,0,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2634994,1021099,1,Conducente,0,M,Rimandato,False,Esente,NON DECEDUTO,z,
2635014,1021181,2,Conducente,1973,M,Rimandato,False,,NON DECEDUTO,z,
2635024,1021107,1,Conducente,1994,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635039,1021137,1,Conducente,1980,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2635057,1021120,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2635058,1021221,2,Conducente,1935,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635065,1021332,2,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2635065,1021332,2,Passeggero,1994,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2635092,1021148,2,Conducente,2001,M,Prognosi riservata,False,Esente,NON DECEDUTO,z,
2635115,1021150,1,Passeggero,1978,F,Ricoverato,False,Utilizzato,NON DECEDUTO,z,
2635115,1021150,1,Passeggero,1937,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2635115,1021150,1,Passeggero,2013,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2635115,1021150,1,Passeggero,1943,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2635115,1021150,1,Conducente,1975,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2635133,1021369,1,Conducente,1969,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2635134,1021290,1,Conducente,1992,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635148,1021343,2,Conducente,1979,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635158,1021278,3,Passeggero,2003,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635158,1021278,3,Passeggero,1997,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635158,1021278,3,Passeggero,1967,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635158,1021278,3,Passeggero,1992,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635170,1021176,1,Conducente,1957,M,Rimandato,False,,NON DECEDUTO,z,
2635179,1021186,1,Conducente,1956,M,Rimandato,False,,NON DECEDUTO,z,
2635237,1021226,1,Conducente,1975,F,Rimandato,False,,NON DECEDUTO,z,
2635360,1021294,3,Passeggero,1968,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635360,1021294,3,Conducente,1967,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2635378,1021296,2,Conducente,1962,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2635409,1021300,1,Conducente,1992,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2635430,1021307,1,Conducente,1994,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635430,1021310,2,Conducente,1959,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635436,1021308,1,Conducente,1943,M,Rimandato,False,,NON DECEDUTO,z,
2635525,1021341,2,Conducente,1954,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2635533,1021356,2,Passeggero,1985,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2635536,1021354,1,Conducente,1974,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2635555,1021373,1,Conducente,1982,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Esploso
2635555,1021375,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2635565,1021370,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2635776,1021427,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2635815,1021442,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2635835,1021665,1,Conducente,1964,F,Rimandato,False,,NON DECEDUTO,z,
2636125,1021521,2,Conducente,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2636152,1021523,2,Conducente,1971,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2636175,1021524,2,Passeggero,1998,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2636194,1021527,1,Passeggero,1990,M,Rimandato,False,,NON DECEDUTO,z,
2636223,1021535,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2636263,1021542,2,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2636278,1021554,2,Conducente,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2636284,1021553,1,Passeggero,1977,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2636287,1021598,1,Conducente,1993,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2636306,1021582,2,Conducente,1950,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2636310,1021610,1,Conducente,1966,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2636343,1021593,2,Passeggero,1950,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2636343,1021593,2,Passeggero,2002,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2636343,1021593,2,Conducente,1977,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2636373,1021589,1,Conducente,1991,M,Rimandato,False,,NON DECEDUTO,z,
2636400,1021603,1,Conducente,1970,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,
2636447,1021622,1,Conducente,1944,M,Rimandato,False,,NON DECEDUTO,z,
2636505,1021647,2,Conducente,1977,M,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2636745,1021693,1,Conducente,1979,F,Rimandato,False,,NON DECEDUTO,z,
2636751,1021698,2,Passeggero,2001,F,Rimandato,False,Utilizzato,NON DECEDUTO,z,Inesploso
2636755,1021703,1,Conducente,0,M,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2636824,1021711,1,Conducente,1967,M,Rimandato,False,,NON DECEDUTO,z,
2636832,1021712,2,Conducente,1987,F,Rimandato,False,,NON DECEDUTO,z,
2636969,1021731,1,Conducente,1971,F,Ricoverato,False,Non accertato,NON DECEDUTO,z,Esploso
2636984,1021739,2,Conducente,1973,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2636984,1021739,2,Passeggero,2002,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637357,1021818,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2637393,1021829,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2637398,1021838,2,Conducente,1973,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637407,1021843,1,Conducente,1964,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2637412,1021836,3,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2637414,1021837,1,Conducente,1985,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2637418,1021845,1,Conducente,1977,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637439,1021848,1,Conducente,1975,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637439,1021854,2,Passeggero,1941,M,Rimandato,False,,NON DECEDUTO,z,
2637439,1021854,2,Conducente,1945,M,Rimandato,False,,NON DECEDUTO,z,
2637440,1021889,3,Conducente,1982,M,Rimandato,False,,NON DECEDUTO,z,
2637451,1021858,1,Conducente,1977,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,
2637451,1021858,1,Passeggero,1987,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637466,1021908,1,Conducente,1987,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2637524,1021914,1,Passeggero,1975,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2637659,1021935,1,Conducente,1950,F,Prognosi riservata,False,Non accertato,NON DECEDUTO,z,Inesploso
2637693,1021944,2,Conducente,1987,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2637824,1021956,1,Conducente,1967,F,Rifiuta cure immediate,False,,NON DECEDUTO,z,
2637893,1021962,1,Conducente,1993,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2637979,1021992,2,Conducente,1961,M,Rimandato,False,,NON DECEDUTO,z,
2638091,1022029,2,Conducente,1996,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2638164,1022048,1,Passeggero,1980,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2638164,1022048,1,Passeggero,2011,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2638242,1022070,2,Conducente,1959,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2638253,1022071,1,Conducente,1987,M,Rimandato,False,,NON DECEDUTO,z,
2638262,1022074,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2638285,1022087,2,Conducente,1970,M,Rimandato,False,,NON DECEDUTO,z,
2638310,1022183,1,Conducente,1973,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2638311,1022196,1,Passeggero,1975,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2638311,1022196,1,Conducente,1970,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2638497,1022130,1,Passeggero,1978,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2638497,1022134,2,Passeggero,0,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2638497,1022134,2,Conducente,1971,M,Rimandato,False,Non accertato,NON DECEDUTO,z,Inesploso
2638501,1022139,1,Passeggero,1966,F,Rimandato,False,Non accertato,NON DECEDUTO,z,
2638501,1022143,2,Conducente,1997,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2638514,1022197,1,Conducente,1998,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2638517,1022151,2,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2638543,1022163,1,Conducente,0,M,Rimandato,False,,NON DECEDUTO,z,
2638543,1022163,1,Passeggero,0,F,Rimandato,False,,NON DECEDUTO,z,
2638564,1022171,2,Conducente,1988,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2638570,1022173,1,Conducente,1996,F,Rimandato,False,Non accertato,NON DECEDUTO,z,Esploso
2638580,1022190,2,Conducente,1969,M,Rimandato,False,,NON DECEDUTO,z,
2638621,1022200,1,Passeggero,1940,F,Rimandato,False,,NON DECEDUTO,z,
2638680,1022220,2,Conducente,1990,M,Rimandato,False,Non accertato,NON DECEDUTO,z,
2639418,1022328,2,Conducente,1953,M,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
2639418,1022328,2,Passeggero,1988,F,Rifiuta cure immediate,False,Non accertato,NON DECEDUTO,z,Inesploso
